frbname,gwname,fix_lnb,relax_lnb,gwstat,ranking
FRB20190419B,190419_223757,0.0520312343724072,0.4565943263005465,-3.046472549438477,-3.4510356413666163
FRB20190408A,190408_122408,-0.7229889393784106,2.6031649820506573,-0.1397470831871032,-3.465901004616171
FRB20190519E,190519_032652,1.361228079535067,2.1740763541311026,-2.670403242111206,-3.483251516707241
FRB20190531B,190531_084627,4.864798363065347,4.471838062163442,-3.8788866996765137,-3.485926398774609
FRB20190420B,190420_002722,3.1863832876551896,6.0331623528618366,-0.6547228097915649,-3.501501874998212
FRB20190519D,190519_031248,855.9509650990367,855.3492573238909,-4.114496231079102,-3.5127884559333324
FRB20190419A,190419_011505,0.4321623471332714,2.8616414413554594,-1.0926599502563477,-3.522139044478536
FRB20190621B,190621_025244,2.500648824032396,2.54300549637992,-3.4869487285614014,-3.529305400908925
FRB20190428A,190428_050146,36.55775181297213,34.88154008076526,-5.210293769836426,-3.53408203762956
FRB20190519G,190519_124818,-1.2134621585719287,1.3492186688818038,-0.9725077748298644,-3.535188602283597
FRB20190612C,190612_195934,-1.335058705881238,7.973736676387489,5.76971960067749,-3.5390757815912366
FRB20190617A,190617_021312,-0.1361569766886532,1.226752198766917,-2.190117597579956,-3.5530267730355263
FRB20190408A,190408_122516,-0.7023470271378756,-0.0694160053972154,-2.92106294631958,-3.55399396806024
FRB20190420C,190420_104126,1.385519104078412,2.397796220611781,-2.5421457290649414,-3.5544228455983102
FRB20190625A,190625_050214,-0.5796810002066195,2.9974531864281744,-0.002324640750885,-3.579458827385679
FRB20190423D,190423_201057,0.4525351158808917,1.3668048200197518,-2.722057819366455,-3.636327523505315
FRB20190527A,190527_162806,0.0403953795321285,2.339722999604419,-1.3377342224121094,-3.6370618424844
FRB20190519G,190519_124706,-0.7126356242224574,1.440690053626895,-1.4854426383972168,-3.638768316246569
FRB20190403B,190403_041823,1.563369614537805,1.994226158130914,-3.215972423553467,-3.646828967146576
FRB20190519G,190519_124934,-0.2024336531758308,7.298346401192248,3.852900505065918,-3.6478795493021607
FRB20190617A,190617_021137,0.8759546587243676,1.6424421495757997,-2.89220666885376,-3.658694159705192
FRB20190629A,190629_135323,-0.5400484800338745,4.517351858317852,1.3981469869613647,-3.659253351390362
FRB20190420A,190420_011524,0.0995141782332211,0.9590527995023876,-2.801468849182129,-3.661007470451296
FRB20190420B,190420_002641,0.7117482183966786,1.71887710923329,-2.686165809631348,-3.69329470046796
FRB20190628A,190628_025232,-1.0296101346611977,1.2049318812787533,-1.463193416595459,-3.69773543253541
FRB20190502A,190502_042436,-1.1093975387047976,2.47411280637607,-0.1143088340759277,-3.697819179156795
FRB20190421B,190421_232748,3.569663609028794,2.4752008782234043,-4.79414176940918,-3.69967903860379
FRB20190416A,190416_040752,4.467766619985923,4.777088626753539,-3.3965208530426025,-3.705842859810218
FRB20190517D,190517_145848,-0.5054442314431071,2.2639053331222385,-0.9481281638145448,-3.7174777283798894
FRB20190629A,190629_135454,0.8067936338484287,5.951281931251288,1.416343092918396,-3.728145204484464
FRB20190502A,190502_042132,0.7301409903448075,4.561446448788047,0.1010908484458923,-3.730214609997347
FRB20190531E,190531_162805,-0.626537669217214,3.739743080222979,0.634116530418396,-3.732164219021797
FRB20190627B,190627_064650,3.2919015511870384,5.450044594705105,-1.574626922607422,-3.732769966125488
FRB20190530A,190530_200902,-1.3704840722493827,0.7930185194127262,-1.571277141571045,-3.734779733233154
FRB20190531A,190531_051242,-0.5831345152109861,4.4345346805639565,1.2733330726623535,-3.744336123112589
FRB20190531A,190531_051418,-0.806238159770146,1.807749012950808,-1.1306631565093994,-3.744650329230353
FRB20190623C,190623_150728,0.5481061548925936,2.350175240309909,-1.943953037261963,-3.7460221226792783
FRB20190701E,190701_223306,-0.741416921839118,0.5708314497023821,-2.4357168674468994,-3.7479652389884
FRB20190531A,190531_051445,-0.4597892842721194,6.472876558080316,3.1799373626708984,-3.752728479681537
FRB20190614B,190614_124119,2.1570653708186,3.42232979950495,-2.498453140258789,-3.763717568945139
FRB20190630B,190630_111917,-0.0441574156284332,5.615873411297798,1.879905581474304,-3.780125245451927
FRB20190614C,190614_141329,0.1341558150015771,-0.0404302016831934,-3.956855058670044,-3.782269041985274
FRB20190423B,190423_135020,1.0152440054807812,1.1395559429656714,-3.665915727615357,-3.790227665100247
FRB20190701C,190701_193550,0.4548051618039608,0.4443275183439255,-3.827779769897461,-3.8173021264374256
FRB20190421B,190421_232735,0.8031959020299837,1.0715952513273803,-3.55623459815979,-3.824633947457187
FRB20190613B,190613_185704,-0.3710097183939069,1.5452171659562737,-1.9146831035614007,-3.830909987911582
FRB20190426A,190426_012745,-1.3014092068187892,0.3818657414522022,-2.156020164489746,-3.8392951127607375
FRB20190607A,190607_163801,-0.139568431302905,0.2119104042649269,-3.4942142963409424,-3.8456931319087744
FRB20190701C,190701_193707,0.106255916878581,0.1306025255471468,-3.840176820755005,-3.86452342942357
FRB20190613B,190613_185649,-1.2793518374674022,0.1770012220367789,-2.4228949546813965,-3.8792480141855776
FRB20190625A,190625_050410,0.4502618091646582,2.8136392331216484,-1.5257513523101809,-3.889128776267171
FRB20190408A,190408_122350,2.7597349588759243,2.78975423052907,-3.860584020614624,-3.8906032922677696
FRB20190404A,190404_044038,13.726784118451178,16.283851285930723,-1.3521735668182373,-3.909240734297782
FRB20190701B,190701_094952,2.591362876817584,2.062039406970144,-4.446981906890869,-3.917658437043429
FRB20190616A,190616_055452,-2.1163039095699787,-0.4337584911845624,-2.2697341442108154,-3.952279562596232
FRB20190415B,190415_190229,2.1980615626089275,4.866679341765121,-1.2996530532836914,-3.968270832439885
FRB20190502C,190502_155719,1.690350768622011,2.996001703198999,-2.664642810821533,-3.9702937453985214
FRB20190417B,190417_060219,0.3721636013360694,1.877294256119057,-2.469808578491211,-3.974939233274199
FRB20190604C,190604_201717,0.8363148421049118,1.299416732043028,-3.5169787406921387,-3.980080630630255
FRB20190408A,190408_122428,1.9204490929841995,5.80368279456161,-0.102441668510437,-3.985675370087847
FRB20190421B,190421_232911,2.5167950170580298,2.1180930589325726,-4.386288642883301,-3.987586684757844
FRB20190630D,190630_225856,3.0521225221455097,5.9744857382029295,-1.07745099067688,-3.9998142067343
FRB20190519D,190519_031119,1.9248161745490504,4.80212573276367,-1.1299738883972168,-4.0072834466118366
FRB20190607B,190607_174105,-0.0608089644229039,3.895737863960676,-0.0559252500534057,-4.012472078436986
FRB20190605C,190605_022029,-0.3959062648937106,0.1004896191880106,-3.5168991088867188,-4.01329499296844
FRB20190619A,190619_011701,0.7486463225213811,5.095210478990339,0.3222353458404541,-4.024328810628504
FRB20190412A,190412_105405,2.361434102524072,3.32137597235851,-3.065203189849853,-4.025145059684292
FRB20190621B,190621_025131,2.0349815648514777,5.932796052191407,-0.1276915669441223,-4.025506054284052
FRB20190603B,190603_062403,1.3202532120049,2.256938610225916,-3.091744899749756,-4.028430297970772
FRB20190629A,190629_135255,-1.3076122924685478,-0.1401856392621994,-2.863523244857788,-4.0309498980641365
FRB20190609A,190609_024547,-1.6729846689850092,0.8514318037778139,-1.521343469619751,-4.045759942382574
FRB20190412A,190412_105347,-0.7186456182971597,4.347082225838676,1.0022690296173096,-4.063458814518526
FRB20190531B,190531_084604,0.9747387687675656,1.9857075777836144,-3.064669609069824,-4.075638418085873
FRB20190627C,190627_072317,4.584449012530968,6.82287422392983,-1.849100112915039,-4.087525324313901
FRB20190423D,190423_200841,1.5274413689039648,1.91034554457292,-3.709250450134277,-4.092154625803232
FRB20190628B,190628_055712,2.1333529576659203,5.001267217099667,-1.2345130443572998,-4.102427303791046
FRB20190420A,190420_011613,1.2029668749310076,4.401402759365737,-0.9107467532157898,-4.10918263765052
FRB20190622A,190622_094448,3.684277312364429,1.4772330564446747,-6.3215813636779785,-4.114537107758224
FRB20190628A,190628_025134,-0.975966302677989,2.1791329625993967,-0.9625927805900574,-4.117692045867443
FRB20190531C,190531_133127,1.036609920556657,3.617167249089107,-1.5402395725250244,-4.120796901057474
FRB20190519H,190519_153435,-0.4777707704342901,0.9082275577820836,-2.735194444656372,-4.121192772872746
FRB20190408A,190408_122610,-0.4788150580134243,0.6334769211243838,-3.0130064487457275,-4.125298427883536
FRB20190625D,190625_212545,1.4805502891540527,1.205253839492798,-4.409924030303955,-4.1346275806427
FRB20190622A,190622_094548,1.7076988877961412,3.5510973586933687,-2.2959980964660645,-4.139396567363292
FRB20190609A,190609_024437,0.1158897606655955,1.665509220212698,-2.602621555328369,-4.152241014875472
FRB20190416A,190416_040523,1.09520413831342,1.5373457156820225,-3.716978073120117,-4.159119650488719
FRB20190616A,190616_055808,1.118742001708597,0.970181770157069,-4.3140869140625,-4.165526682510972
FRB20190612A,190612_003722,0.6087609501555562,5.474616598337889,0.699280321598053,-4.16657532658428
FRB20190516B,190516_033623,53.872155809775,54.181148735806346,-3.859654664993286,-4.16864759102463
FRB20190621D,190621_081309,4.673967435024679,5.291803200030699,-3.5612292289733887,-4.179064993979409
FRB20190612A,190612_003823,-0.6252056639641523,0.7891109315678477,-2.7679245471954346,-4.182241142727435
FRB20190627A,190627_024459,14.746089838445188,17.85373232513666,-1.087188720703125,-4.194831207394598
FRB20190416A,190416_040725,2.5514254251029342,4.586021683295257,-2.1647326946258545,-4.199328952818178
FRB20190403F,190403_220535,1.0590411936864257,4.052311304025352,-1.2105677127838137,-4.20383782312274
FRB20190619C,190619_164625,-1.239114407799207,1.597984318388626,-1.370885133743286,-4.207983859931119
FRB20190518D,190518_090608,-0.0009952085092663,9.427151662763208,5.210750579833984,-4.21739629143849
FRB20190531A,190531_051358,-0.7299912080634385,0.8137705067638308,-2.677285671234131,-4.2210473860614
FRB20190423D,190423_201030,3.870569540420547,7.498472912237048,-0.5952408313751221,-4.223144203191623
FRB20190527A,190527_162628,1.2307438545394689,3.5069488640874624,-1.948153018951416,-4.22435802849941
FRB20190625D,190625_212801,0.6541703045368195,1.0039697885513306,-3.874791145324707,-4.224590629339218
FRB20190623C,190623_150753,-0.2228422651533037,1.0761292616371063,-2.92663049697876,-4.22560202376917
FRB20190617B,190617_180604,4.436396372504532,6.633372783660889,-2.0401344299316406,-4.237110841087997
FRB20190408A,190408_122627,-0.2956742711830884,7.449609647272155,3.489943504333496,-4.255340414121747
FRB20190519H,190519_153313,0.6792637608014047,2.313016591593623,-2.6468117237091064,-4.280564554501325
FRB20190630C,190630_174808,0.8538634907454252,4.658975891768932,-0.4820773005485534,-4.287189701572061
FRB20190627D,190627_092206,0.2784383995458483,3.772618384333328,-0.7951370477676392,-4.289317032555118
FRB20190701C,190701_193724,0.0570587087422609,0.0913625620305538,-4.269996166229248,-4.304300019517541
FRB20190613B,190613_185636,-0.4732010511215776,0.7065604357048869,-3.130272388458252,-4.3100338752847165
FRB20190614C,190614_141119,-0.7914913343265653,1.3688449359033257,-2.1591641902923584,-4.319500460522249
FRB20190612A,190612_003658,-1.3350087916478517,-0.4244541227817535,-3.418790102005005,-4.329344770871103
FRB20190617A,190617_021327,0.1885946639813482,0.5039793844334781,-4.025693416595459,-4.341078137047589
FRB20190414B,190414_110310,1.0205585295334458,1.7059908399824053,-3.672837018966675,-4.358269329415634
FRB20190409A,190409_001048,0.8810792576987296,3.0949102146551013,-2.157992124557495,-4.371823081513867
FRB20190628B,190628_055556,2.545992260798812,3.7861688937991858,-3.1623470783233643,-4.402523711323738
FRB20190410A,190410_122001,2.7380369142629206,5.1289562655147165,-2.011798858642578,-4.402718209894374
FRB20190531A,190531_051516,1.274969996418804,1.2527474691160023,-4.426155090332031,-4.40393256302923
FRB20190527C,190527_222349,2.7564708288991824,5.766889551887289,-1.3970816135406494,-4.407500336528756
FRB20190409C,190409_114419,1.9672130949329585,5.094532112358138,-1.2807433605194092,-4.408062377944589
FRB20190621B,190621_025321,1.1920497559476644,1.2980799315264449,-4.327169418334961,-4.433199593913741
FRB20190606B,190606_221803,4.469162998721004,10.319143809378147,1.4142926931381226,-4.43568811751902
FRB20190502A,190502_042328,0.2440620525740087,4.150019372580573,-0.5339168310165405,-4.439874151023105
FRB20190422B,190422_043149,1.226662162458524,2.23372214846313,-3.438983201980591,-4.446043187985197
FRB20190605C,190605_021952,3.701235661283136,4.708681201562285,-3.446042537689209,-4.453488077968359
FRB20190601B,190601_163201,-0.357046699617058,0.918739705812186,-3.1821987628936768,-4.457985168322921
FRB20190403B,190403_041850,2.0367402685806155,8.599039224442095,2.093147754669189,-4.46915120119229
FRB20190614B,190614_124132,-0.7730960932094604,7.981942166341469,4.268925189971924,-4.486113069579005
FRB20190517C,190517_220751,1.0007811285322532,2.2112039561616257,-3.2824318408966064,-4.492854668525979
FRB20190519J,190519_230450,22.26903298869729,31.15064641740173,4.388690948486328,-4.4929224802181125
FRB20190520A,190520_102550,-1.1445124836172909,0.0877503885421902,-3.2824249267578125,-4.5146877989172935
FRB20190517D,190517_145952,-1.4948968305252492,1.5399551945738494,-1.492483377456665,-4.527335402555764
FRB20190414B,190414_110126,0.5287172042299062,1.3200197534170002,-3.740130424499512,-4.531432973686606
FRB20190409B,190409_032608,-0.9720789536368102,0.3576702997088432,-3.2036523818969727,-4.533401635242626
FRB20190520A,190520_102609,-0.3794280502479523,2.902113696560264,-1.2636741399765017,-4.545215886784718
FRB20190701D,190701_205442,1.0439010728150606,7.122528534382582,1.5287913084030151,-4.549836153164506
FRB20190701C,190701_193652,0.0020492151379585,0.0334871970117092,-4.520040035247803,-4.551478017121553
FRB20190425B,190425_180503,1.102443616022356,3.5971759891835973,-2.068922281265259,-4.5636546544265
FRB20190527C,190527_222201,3.831246651127003,6.440430212533101,-1.9594666957855225,-4.568650257191621
FRB20190622A,190622_094506,0.953053800854832,3.5946305639809,-1.9285972118377688,-4.570173974963837
FRB20190612A,190612_003524,3.675638820976019,1.9637231659144163,-6.28807544708252,-4.576159792020918
FRB20190411A,190411_003812,4.071137854363769,2.880867032567039,-5.769704818725586,-4.579433996928856
FRB20190604D,190604_043155,-0.0129670351743698,3.794062539935112,-0.7799471616744995,-4.586976736783981
FRB20190630B,190630_111939,0.8909427113831043,4.959178525954485,-0.5194557905197144,-4.587691605091095
FRB20190420C,190420_103920,2.5436806054785848,2.476565803866833,-4.66064977645874,-4.593534974846989
FRB20190517C,190517_220601,1.3163874564925209,4.816259072860703,-1.0949511528015137,-4.594822769169696
FRB20190518G,190518_224208,-1.4948693979531529,-0.1760701010935008,-3.280156373977661,-4.598955670837313
FRB20190604D,190604_043145,-1.009813565760851,0.1807955875992775,-3.4181857109069824,-4.608794864267111
FRB20190613A,190613_074416,3.5423029012745246,2.925035619759001,-5.234170913696289,-4.616903632180765
FRB20190614B,190614_124033,-0.3744018175639212,0.2955244975164532,-3.955303907394409,-4.625230222474784
FRB20190429A,190429_121046,1.2091118437238038,2.254118795739487,-3.5972862243652344,-4.642293176380917
FRB20190410A,190410_122039,-0.3845829062629491,1.576839599525556,-2.686264514923096,-4.647687020711601
FRB20190420C,190420_104025,1.2751271862071007,3.016280270880088,-2.913153171539306,-4.654306256212294
FRB20190617C,190617_231359,-1.0171760944649575,1.6984276154544204,-1.9395958185195925,-4.65519952843897
FRB20190608A,190608_145206,-0.045123828575015,4.377419207245112,-0.2359383702278137,-4.658481406047941
FRB20190601A,190601_040451,16.10430297628045,19.04153488948941,-1.7317636013031006,-4.6689955145120585
FRB20190606B,190606_221905,2.6179762072861195,4.781316213309765,-2.508456230163574,-4.67179623618722
FRB20190701C,190701_193804,1.109823141247034,2.542777830734849,-3.258494138717652,-4.691448828205466
FRB20190627A,190627_024652,2.5880777649581432,5.187295701354742,-2.0978798866271973,-4.697097823023796
FRB20190412A,190412_105418,0.554934186860919,2.837931600632146,-2.415962219238281,-4.698959633009508
FRB20190518D,190518_090434,3.773882750654593,10.080029357224705,1.5869818925857544,-4.719164713984357
FRB20190619A,190619_011627,1.2397046600235626,4.561490152264014,-1.414728760719299,-4.736514252959751
FRB20190701C,190701_193619,0.2882116101682186,0.3260377421975136,-4.706984519958496,-4.744810651987791
FRB20190409B,190409_032425,0.7312701491173357,2.749976701103151,-2.72664213180542,-4.745348683791235
FRB20190428A,190428_050114,1.173747674562037,1.959581317845732,-3.960947275161743,-4.746780918445438
FRB20190409A,190409_000929,0.6094179232604802,4.604653173359111,-0.7735300660133362,-4.768765316111967
FRB20190419A,190419_011628,1.5432983158389106,4.65436518448405,-1.6608586311340332,-4.771925499779172
FRB20190612C,190612_195803,-1.5712466766126454,0.7607246288098395,-2.4426488876342773,-4.774620193056762
FRB20190425A,190425_104726,0.0263988864608109,1.8378362306393683,-2.965593338012696,-4.777030682191253
FRB20190630C,190630_174851,0.1967927180230617,4.041703252121806,-0.9331323504447936,-4.778042884543538
FRB20190630D,190630_230115,-0.3486910983920097,6.894856525585055,2.4536046981811523,-4.789942925795913
FRB20190411B,190411_050036,-0.6824345155619085,0.8895223981235176,-3.226806640625,-4.798763554310426
FRB20190425A,190425_104852,-1.7857214955147356,-0.7002959123346955,-3.721059560775757,-4.806485143955797
FRB20190622A,190622_094649,0.5347650648327544,2.084165353793651,-3.2614033222198486,-4.810803611180745
FRB20190625D,190625_212635,10.388543613255024,9.003340370953083,-6.201372623443604,-4.816169381141664
FRB20190502C,190502_155633,-0.0214112645480781,2.152768105501309,-2.6507761478424072,-4.824955517891794
FRB20190409C,190409_114210,0.7015309825073928,4.050935917999595,-1.4759840965270996,-4.825389032019302
FRB20190609D,190609_223422,1.1891911174170673,8.434253321960568,2.4056100845336914,-4.83945212000981
FRB20190531C,190531_133152,2.1713504233630374,5.040982484468259,-1.9780192375183103,-4.847651298623532
FRB20190701E,190701_223144,-1.0655818358063698,0.2433015666902065,-3.541329860687256,-4.850213263183832
FRB20190404A,190404_043852,-0.4259702563285827,5.877387652173638,1.4484177827835083,-4.854940125718713
FRB20190531B,190531_084709,0.8121433008927852,1.5113045300822705,-4.161065578460693,-4.860226807650179
FRB20190601C,190601_211357,-1.5017244971822947,1.3248627884313464,-2.0459694862365723,-4.872556771850213
FRB20190701D,190701_205351,0.1057832036167383,6.135818917304277,1.1469366550445557,-4.883099058642983
FRB20190614B,190614_124239,-0.9092773124575616,3.1709953176323324,-0.8129081130027771,-4.893180743092671
FRB20190609D,190609_223310,-0.9914725539274514,0.3605438563972711,-3.550970554351806,-4.902986964676529
FRB20190429B,190429_153323,-0.5507795517332852,1.994767139432952,-2.3674957752227783,-4.913042466389015
FRB20190422B,190422_043049,0.8602569766808301,0.1628102585673332,-5.612540245056152,-4.915093526942656
FRB20190625A,190625_050256,-0.5349973698612303,0.2877762396819889,-4.092354774475098,-4.915128384018317
FRB20190411B,190411_050141,-0.5840412764810026,4.377725894330069,0.0451153516769409,-4.916651819134131
FRB20190601C,190601_211305,-1.1928655232768506,4.7726512956433,1.044920802116394,-4.920596016803756
FRB20190605C,190605_022104,-0.6427475847303867,-0.4254446104168892,-4.7120866775512695,-4.929389651864767
FRB20190601B,190601_163026,-0.1471020439639687,0.2808860440272838,-4.503198146820068,-4.931186234811321
FRB20190607A,190607_164025,-0.9174002436921,0.3489344241097569,-3.664987087249756,-4.931321755051613
FRB20190420B,190420_002701,0.7942696381360292,2.843423761194572,-2.882676362991333,-4.931830486049876
FRB20190623A,190623_075650,1.3314334186725318,1.2849179666955024,-4.981290340423584,-4.9347748884465545
FRB20190622A,190622_094432,0.5210885889828205,5.0581917826784775,-0.4027754664421081,-4.939878660137765
FRB20190403F,190403_220729,1.6226403638720512,3.679220051970333,-2.884636163711548,-4.9412158518098295
FRB20190403C,190403_114834,3.199063978623599,4.017653291579336,-4.1305832862854,-4.9491725992411375
FRB20190531B,190531_084652,2.535285100573674,2.363191278884188,-5.124032020568848,-4.951938198879361
FRB20190601C,190601_211214,-1.3187442789785564,0.1998722997959703,-3.444514513015747,-4.963131091790274
FRB20190409A,190409_000951,-0.1681943831499666,1.20452496339567,-3.5920979976654053,-4.964817344211042
FRB20190628B,190628_055658,0.6318366080522537,0.840968132019043,-4.759423732757568,-4.968555256724358
FRB20190625A,190625_050231,-1.0044878697954118,0.3264262715820223,-3.639241218566896,-4.9701553599443296
FRB20190629A,190629_135346,-0.6264037266373634,2.004019357264042,-2.347627878189087,-4.978050962090492
FRB20190420C,190420_103954,3.046598225366324,4.164929515914992,-3.873522996902466,-4.991854287451134
FRB20190403F,190403_220710,2.208074415102601,3.154529146850109,-4.048825740814209,-4.995280472561717
FRB20190428A,190428_045932,2.9712769181933254,6.327351205167361,-1.6394588947296145,-4.9955331817036495
FRB20190623B,190623_121755,0.9715863347519188,4.852370667736977,-1.120003342628479,-5.000787675613537
FRB20190420A,190420_011401,4.469502814346924,7.121657054405659,-2.349182605743408,-5.001336845802143
FRB20190606B,190606_222110,0.151631124317646,1.1039214506745338,-4.050125598907471,-5.002415925264359
FRB20190630D,190630_225906,-0.4128424637019634,1.5054092556238174,-3.100989818572998,-5.019241537898779
FRB20190623A,190623_075538,2.909404108999297,9.513279450358825,1.5798715353012085,-5.024003806058319
FRB20190630D,190630_230007,-0.7904125414788723,6.560652833431959,2.322327136993408,-5.028738237917423
FRB20190424A,190424_050258,2.431243830826133,2.0730995847843587,-5.389288902282715,-5.03114465624094
FRB20190409B,190409_032515,0.1149693415500223,8.832913749385625,3.684934139251709,-5.033010268583894
FRB20190604C,190604_201800,1.3731554094702003,3.4792489260435104,-2.938605308532715,-5.044698825106025
FRB20190415B,190415_190319,3.9809382332023233,7.309478107141331,-1.7171030044555664,-5.045642878394574
FRB20190609D,190609_223128,1.488518251106143,8.282124400604516,1.7393240928649902,-5.054282056633383
FRB20190419A,190419_011611,1.918140953173861,4.655785699142143,-2.3276429176330566,-5.065287663601339
FRB20190606B,190606_221842,-1.113710656762123,0.3883130885660648,-3.57964301109314,-5.081666756421328
FRB20190520A,190520_102629,-0.2678543357178569,1.8797234520316124,-2.943894386291504,-5.091472174040973
FRB20190601B,190601_163010,0.4100916776806116,1.562332085100934,-3.940717220306397,-5.092957627726719
FRB20190429A,190429_121121,-1.0748279592953622,-0.1892642891034484,-4.221287727355957,-5.106851397547871
FRB20190426A,190426_012834,0.3068360956385731,3.2303437555674464,-2.1841156482696533,-5.107623308198527
FRB20190516B,190516_033712,21.55511902365833,28.80345013365149,2.136198043823242,-5.112133066169918
FRB20190408A,190408_122500,-0.5262798392213881,3.625009647803381,-0.9623318314552308,-5.11362131848
FRB20190517C,190517_220738,0.9433155052829534,1.4691307527245954,-4.595534324645996,-5.121349572087638
FRB20190414B,190414_110221,2.136409778147936,7.070047256303951,-0.2042248845100402,-5.137862362666056
FRB20190606B,190606_221916,2.230452688410878,6.6465202290564775,-0.7276226878166199,-5.143690228462219
FRB20190601D,190601_205541,0.8404220771044493,1.452339923940599,-4.544737815856934,-5.156655662693083
FRB20190621C,190621_034826,-0.4468711444642395,2.9059025805909187,-1.8059096336364744,-5.158683358691633
FRB20190426A,190426_012846,1.9046216649003327,1.3069322411902249,-5.7570390701293945,-5.159349646419287
FRB20190609C,190609_193808,2.354465594282374,1.502708756015636,-6.015174388885498,-5.16341755061876
FRB20190629A,190629_135229,-0.7165887020528316,-0.0177863910794258,-4.475900173187256,-5.174702484160662
FRB20190617C,190617_231225,-1.2709150621667504,1.116557015804574,-2.787937641143799,-5.175409719115123
FRB20190411B,190411_045936,4.611563773592934,6.1263189585879445,-3.666248321533203,-5.181003506528214
FRB20190613B,190613_185526,-2.132289658067748,-0.4301602123305201,-3.493157386779785,-5.195286832517013
FRB20190411B,190411_045916,0.4226681138388812,3.634434047155082,-1.9888572692871087,-5.2006232026033095
FRB20190623C,190623_150633,-0.4001011331565678,0.317286686040461,-4.4844160079956055,-5.201803827192634
FRB20190627A,190627_024539,9.913308933377266,9.67408561706543,-5.453442573547363,-5.214219257235527
FRB20190601D,190601_205344,0.7466832904610783,3.5782628145534545,-2.392040252685547,-5.223619776777923
FRB20190424A,190424_050410,0.1715783680556342,2.935698074172251,-2.4644548892974854,-5.228574595414102
FRB20190608A,190608_145217,7.114902690984309,6.210440825670958,-6.139569282531738,-5.235107417218387
FRB20190501B,190501_105459,2.296854031505063,3.918050534208305,-3.625715732574463,-5.246912235277705
FRB20190409C,190409_114254,1.1637148337904364,5.439124858472496,-0.9725569486618042,-5.247966973343864
FRB20190701E,190701_223255,0.2252027634531259,6.169400777667761,0.690200686454773,-5.253997327759862
FRB20190628B,190628_055613,2.9481619000434875,3.952717423439026,-4.251433372497559,-5.255988895893097
FRB20190701E,190701_223045,-0.8389394897967577,2.0931993294507265,-2.329024076461792,-5.261162895709276
FRB20190612C,190612_195948,1.1010060259141028,1.1948314581532031,-5.16962480545044,-5.263450237689541
FRB20190415B,190415_190159,3.112439415417612,3.3582488449756056,-5.023146629333496,-5.26895605889149
FRB20190425B,190425_180625,0.9481766822282224,4.871069020591676,-1.3542609214782717,-5.277153259841725
FRB20190411A,190411_003743,0.3509804205968976,1.7790880289394408,-3.850685834884644,-5.278793443227187
FRB20190701B,190701_094853,-0.4998002760112285,0.1502488199621439,-4.631603240966797,-5.281652336940169
FRB20190411A,190411_003726,3.916245141997933,7.451670099748298,-1.7488536834716797,-5.284278641222045
FRB20190411B,190411_045954,-0.5737310885451734,1.9366902373731136,-2.775060176849365,-5.285481502767652
FRB20190601D,190601_205411,-0.5410167956724763,0.9512692240532488,-3.793989181518554,-5.28627520124428
FRB20190420C,190420_104010,2.81148385128472,4.463242327794433,-3.645751237869263,-5.297509714378975
FRB20190409A,190409_000806,0.1663074386306107,2.0763048061635345,-3.394315004348755,-5.304312371881679
FRB20190624B,190624_220954,0.5838015717454255,3.541026237187907,-2.3475916385650635,-5.304816304007545
FRB20190612A,190612_003512,8.470852222293615,8.160942917689681,-5.61765193939209,-5.307742634788156
FRB20190425A,190425_104921,-0.818492301274091,5.684747770894319,1.1884011030197144,-5.314838969148696
FRB20190417B,190417_060102,0.2907506452174857,1.1622063517570496,-4.455193042755127,-5.326648749294691
FRB20190617C,190617_231425,1.988687468925491,6.828929528128356,-0.4918988943099975,-5.332140953512862
FRB20190625A,190625_050125,-1.8000260686967522,-0.3854340598918497,-3.926532745361328,-5.341124754166231
FRB20190409C,190409_114446,-0.1201446698978543,0.6242241929285228,-4.640230178833008,-5.384599041659385
FRB20190502B,190502_072849,1.0425833931658417,2.0571669300552458,-4.388879299163818,-5.403462836053222
FRB20190625A,190625_050201,-0.943448231788352,-0.3743249697145074,-4.849205493927002,-5.418328756000847
FRB20190616A,190616_055706,-0.5163372056558728,2.5716862943954766,-2.3400936126708984,-5.428117112722248
FRB20190617C,190617_231312,-0.4668644722551107,0.3328138412907719,-4.633861064910889,-5.433539378456771
FRB20190624B,190624_221050,0.7334107321221381,2.847116130869836,-3.322502374649048,-5.436207773396745
FRB20190630B,190630_112030,-0.4194174185395241,8.654804039746523,3.628250598907471,-5.445970859378576
FRB20190607A,190607_163819,1.268207062035799,3.4118421971797943,-3.3112096786499023,-5.454844813793898
FRB20190502A,190502_042156,1.12793038203381,8.007284589810297,1.422756314277649,-5.456597893498838
FRB20190601C,190601_211324,-0.4872894487343728,6.931284290272743,1.9607585668563845,-5.457815172150732
FRB20190517D,190517_145930,-0.9447990313638002,-0.0503126634284853,-4.568223476409912,-5.462709844345227
FRB20190409C,190409_114243,0.5655209487304091,1.784078978933394,-4.254773139953613,-5.473331170156598
FRB20190425A,190425_104805,-1.4896339834667742,3.5027894764207304,-0.4832996129989624,-5.475723072886467
FRB20190604D,190604_043127,-0.284114783629775,0.0742305275052785,-5.125036716461182,-5.483382027596235
FRB20190701B,190701_094909,-0.8438637293875217,3.112115040421486,-1.531059503555298,-5.4870382733643055
FRB20190531E,190531_162919,-0.6452257358469069,1.042245699558407,-3.801374673843384,-5.488846109248698
